name,path,xsec
FT0_1.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT0_1_12_84627_0.root,3.44562E-02
FT0_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT0_3_11_84628_0.root,9.51399E-02
FT0_3.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT0_3_12_84629_0.root,3.49812E-02
FT0_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT0_5_11_84630_0.root,2.03194E-01
FT0_5.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT0_5_12_84631_0.root,3.60746E-02
FT1_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_1_11_84632_0.root,3.80347E-02
FT1_1.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_1_12_84633_0.root,3.43226E-02
FT1_2.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_2_11_84634_0.root,4.95697E-02
FT1_2.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_2_12_84635_0.root,3.44873E-02
FT1_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_3_11_84636_0.root,6.85951E-02
FT1_3.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_3_12_84637_0.root,3.47009E-02
FT1_4.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_4_11_84638_0.root,9.52810E-02
FT1_4.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_4_12_84639_0.root,3.50293E-02
FT1_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_5_11_84640_0.root,1.29300E-01
FT1_5.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_5_12_84641_0.root,3.54443E-02
FT1_6.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_6_11_84642_0.root,1.72868E-01
FT1_6.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_6_12_84643_0.root,3.57653E-02
FT1_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_7_11_84644_0.root,2.21012E-01
FT1_7.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_7_12_84645_0.root,3.60941E-02
FT1_8.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_8_11_84646_0.root,2.81064E-01
FT1_8.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT1_8_12_84647_0.root,3.67161E-02
FT2_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_1_11_84648_0.root,3.51913E-02
FT2_1.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_1_12_84649_0.root,3.44363E-02
FT2_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_3_11_84650_0.root,4.16071E-02
FT2_3.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_3_12_84651_0.root,3.44485E-02
FT2_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_5_11_84652_0.root,5.49260E-02
FT2_5.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_5_12_84653_0.root,3.47243E-02
FT2_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_7_11_84654_0.root,7.51136E-02
FT2_7.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT2_7_12_84655_0.root,3.48512E-02
FT5_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_1_11_84656_0.root,4.61332E-02
FT5_1.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_1_12_84657_0.root,3.45343E-02
FT5_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_3_11_84658_0.root,1.43395E-01
FT5_3.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_3_12_84659_0.root,3.53454E-02
FT5_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_5_11_84660_0.root,3.38835E-01
FT5_5.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_5_12_84661_0.root,3.71223E-02
FT5_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_7_11_84662_0.root,6.33758E-01
FT5_7.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT5_7_12_84663_0.root,4.01252E-02
FT6_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT6_1_11_84664_0.root,4.11123E-02
FT6_1.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT6_1_12_84665_0.root,3.45358E-02
FT6_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT6_3_11_84666_0.root,9.58284E-02
FT6_3.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT6_3_12_84667_0.root,3.49940E-02
FT6_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT6_5_11_84668_0.root,2.07449E-01
FT6_5.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT6_5_12_84669_0.root,3.60228E-02
FT7_1.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_1_11_84670_0.root,3.56412E-02
FT7_1.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_1_12_84671_0.root,3.42974E-02
FT7_3.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_3_11_84672_0.root,4.75463E-02
FT7_3.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_3_12_84673_0.root,3.41715E-02
FT7_5.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_5_11_84674_0.root,7.18887E-02
FT7_5.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_5_12_84675_0.root,3.44839E-02
FT7_7.00E-11,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_7_11_84676_0.root,1.08143E-01
FT7_7.00E-12,/x5/cms/jwkim/Generator/aQGC_reweight/13TeV/aQGC/condorOut/roots/FT7_7_12_84677_0.root,3.50078E-02
